,emir,bgdes,bgblng,bgrsi,bgema,bgsma,blngbnd,ema,sma,desindic,downBand,upBand,sigma,bho20,rsi,uho21,uho5,bho21,bho5,Date,Close
686,al,"[0, 0, 0.5999999999999994]","[0.13197830285049691, 0.8680216971495031, 0]","[0, 0.7249665148673992, 0]","[0, 0.8101984428301109, 0.09490077858494457]","[0, 0.8101984428301109, 0.09490077858494457]",43.401084857475155,0.0399564039805238,0.0399564039805238,79.99999999999997,8.608626245645658,9.35670375435434,0.1781136925496863,8.982664999999997,46.87583712831502,9.055656700443343,9.095613104423867,8.986666666666665,8.946679999999997,2007-11-19,8.9333
687,sat,"[0, 0, 0.6154156810707903]","[0, 0.9980192017501892, 0.001980798249810789]","[0, 0.37777777777777855, 0.5555555555555536]","[0.21637190113447702, 0.567256197731046, 0]","[0.21637190113447702, 0.567256197731046, 0]",50.09903991249054,-0.03030665575378855,-0.03030665575378855,80.77078405353951,8.66108252827179,9.337577471728206,0.16107022463248094,8.999329999999997,55.555555555555536,8.9896800482435,8.959373392489711,8.989838095238094,9.04,2007-11-20,9.0
688,al,"[0, 0, 0.5000375009375242]","[0.04030868857417246, 0.9596913114258275, 0]","[0, 0.739547864917667, 0]","[0.021175873392731193, 0.9576482532145376, 0]","[0.021175873392731193, 0.9576482532145376, 0]",47.98456557129138,-0.002966050128664577,-0.002966050128664577,75.00187504687621,8.698583793409858,9.326736206590141,0.1495600983762573,9.01266,46.511303377058326,8.995244728112201,8.992278677983537,8.996185714285714,9.0,2007-11-21,9.0
689,al,"[0, 0, 0.6000900022500582]","[0, 0.784316357488088, 0.215683642511912]","[0, 0.5511909553254535, 0.12202261168636638]","[0.0005830902563772692, 0.9988338194872455, 0]","[0.0005830902563772692, 0.9988338194872455, 0]",60.7841821255956,-8.167195269237482e-05,-8.167195269237482e-05,80.00450011250291,8.686946188072794,9.311703811927202,0.14875181520343125,8.999324999999997,51.220226116863664,8.997808845306599,8.997727173353908,9.012057142857145,9.026659999999998,2007-11-23,9.0667
690,al,"[0.20012001200120294, 0.5997599759975941, 0]","[0.2256046520610593, 0.7743953479389407, 0]","[0, 0.5511909553254535, 0.12202261168636638]","[0, 0.9083290379320001, 0.045835481033999925]","[0, 0.9083290379320001, 0.045835481033999925]",38.71976739694704,0.01929827156472541,0.01929827156472541,39.99399939993985,8.695219531169467,9.310100468830534,0.14640022325263385,9.00266,51.220226116863664,9.034956036562846,9.054254308127572,8.999357142857141,8.98666,2007-11-26,8.9333
691,al,"[0, 1.0, 0.0]","[0, 0.99778380348794, 0.00221619651205998]","[0, 0.5047074791056491, 0.23823130223587724]","[0.19748522265816162, 0.6050295546836767, 0]","[0.19748522265816162, 0.6050295546836767, 0]",50.110809825603,-0.027661247270001958,-0.027661247270001958,50.0,8.697010238934789,9.301649761065212,0.14396179098343378,8.99933,52.38231302235877,8.980141507043664,8.952480259773662,9.005709523809523,9.02666,2007-11-27,9.0
692,al,"[0.5113333333333351, 0, 0]","[0.6285146534445238, 0.3714853465554762, 0]","[0, 0.6952925208943509, 0]","[0, 0.998538943980677, 0.0007305280096614887]","[0, 0.998538943980677, 0.0007305280096614887]",18.57426732777381,0.0002731672336917512,0.0002731672336917512,24.43333333333325,8.701378241552161,9.303941758447838,0.14346750402277966,9.00266,47.61768697764123,8.990849517951492,8.991122685185184,8.996185714285717,8.98666,2007-11-28,8.8133
693,al,"[0, 0.7780000000000016, 0.11099999999999924]","[0, 0.9999832938353146, 1.6706164685444947e-05]","[0, 0.7463486023708458, 0]","[0.3793845963489831, 0.24123080730203386, 0]","[0.3793845963489831, 0.24123080730203386, 0]",50.00083530823427,-0.05313942475688016,-0.05313942475688016,55.54999999999996,8.70070428332402,9.299285716675977,0.14251938889332327,8.999994999999998,46.341284940728855,8.895112032781569,8.841972608024689,9.002533333333334,9.0,2007-11-29,9.0
694,al,"[0.11133333333333738, 0.7773333333333252, 0]","[0.23065611229234378, 0.7693438877076563, 0]","[0, 0.8648720846604329, 0]","[0, 0.6700583518418054, 0.1649708240790973]","[0, 0.6700583518418054, 0.1649708240790973]",38.46719438538281,0.02102832515741504,0.02102832515741504,44.43333333333313,8.708623516203613,9.292696483796387,0.1390649922839942,9.00066,43.37819788348918,8.951669270007192,8.972697595164608,8.99110476190476,8.962660000000003,2007-11-30,8.9333
695,al,"[0.5556666666666658, 0, 0]","[0.664283439788488, 0.3357165602115119, 0]","[0, 0.34095519372012634, 0.6476120156996842]","[0.02048770283499551, 0.959024594330009, 0]","[0.02048770283499551, 0.959024594330009, 0]",16.785828010575596,-0.002869659848393269,-0.002869659848393269,22.21666666666671,8.701958516203613,9.286031483796387,0.1390649922839942,8.993995,56.47612015699684,8.941764271473906,8.938894611625512,9.000628571428571,8.962660000000003,2007-12-03,8.8
696,al,"[0.5556666666666658, 0, 0]","[0.6362745582534916, 0.3637254417465085, 0]","[0, 0.7840434342504838, 0]","[0.3079303249184325, 0.3841393501631351, 0]","[0.3079303249184325, 0.3841393501631351, 0]",18.186272087325424,-0.043131008714736296,-0.043131008714736296,22.21666666666671,8.689103035542871,9.298886964457127,0.1451866497414892,8.993995,45.398914143737905,8.865322752541896,8.82219174382716,8.991104761904761,8.93598,2007-12-04,8.8
697,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.6653889515219831, 0]","[0.19537434383921198, 0.609251312321576, 0]","[0.19537434383921198, 0.609251312321576, 0]",-11.174846201763128,-0.027365581902325083,-0.027365581902325083,0.0,8.670753805658185,9.303906194341817,0.15075056873419798,8.98733,48.36527621195042,8.830099699700677,8.802734117798352,8.984757142857143,8.90932,2007-12-05,8.6
698,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.9312866182329532, 0]","[0.522475578262603, 0, 0]","[0.522475578262603, 0, 0]",-30.64539096979821,-0.07318181061008032,-0.07318181061008032,0.0,8.62065372532129,9.34067627467871,0.17143394032319506,8.980665,38.28216545582383,8.706026332215018,8.632844521604937,8.978409523809527,8.869319999999998,2007-12-06,8.4
699,kuvvetli al,"[0.6923964462905268, 0, 0]","[0.9977642063531225, 0.0022357936468774446, 0]","[0, 0.938989513822687, 0]","[0.7365682415277839, 0, 0]","[0.7365682415277839, 0, 0]",0.11178968234387224,-0.10316921937697464,-0.10316921937697464,15.380177685473662,8.532349832040428,9.382310167959574,0.20237150855217773,8.95733,41.52526215443282,8.541012133471625,8.43784291409465,8.962538095238095,8.82666,2007-12-07,8.5333
700,kuvvetli al,"[0.538479289258107, 0, 0]","[0.7258408838494474, 0.2741591161505525, 0]","[0.43314088526112327, 0.4267436458955507, 0]","[0.14579051533396098, 0.708418969332078, 0]","[0.14579051533396098, 0.708418969332078, 0]",13.707955807527625,-0.020420502557065845,-0.020420502557065845,23.07603553709465,8.480140518033839,9.354519481966165,0.2081854676029347,8.917330000000002,25.668591147388767,8.536853630129082,8.516433127572016,8.930790476190477,8.706660000000001,2007-12-10,8.6
701,al,"[0, 0.8460828429675803, 0.07695857851620985]","[0.038785076721749336, 0.9612149232782506, 0]","[0, 0.8445215942230283, 0]","[0, 0.7767896116016637, 0.11160519419916816]","[0, 0.7767896116016637, 0.11160519419916816]",48.06074616391253,0.01422597193156605,0.01422597193156605,53.84792892581049,8.438076067724072,9.329913932275932,0.2123423487028236,8.883995000000002,36.11303985557571,8.570903143294771,8.585129115226337,8.899042857142858,8.626660000000001,2007-12-11,8.8667
702,al,"[0.16674999999999998, 0.6665000000000001, 0]","[0.3442375264612402, 0.6557624735387598, 0]","[0, 0.8445215942230258, 0]","[0, 0, 0.6937249943436424]","[0, 0, 0.6937249943436424]",32.78812367693799,0.08842699812113253,0.08842699812113253,41.6625,8.45258348691655,9.308736513083447,0.20384595861116608,8.880659999999997,36.11303985557564,8.730401448380924,8.818828446502057,8.87047142857143,8.586659999999998,2007-12-12,8.7333
703,al,"[0.3332499999999989, 0.33350000000000224, 0]","[0.463690850896291, 0.5363091491037091, 0]","[0, 0.7561895834553869, 0]","[0, 0.7698429153139461, 0.11507854234302696]","[0, 0.7698429153139461, 0.11507854234302696]",26.815457455185452,0.014668708970443587,0.014668708970443587,33.337500000000055,8.434649476732847,9.300010523267149,0.2060383444129296,8.867329999999997,46.09526041361533,8.731964392881405,8.746633101851849,8.879995238095239,8.6,2007-12-13,8.6667
704,kuvvetli al,"[1.0, 0, 0]","[0.0, 0, 0]","[0, 0.9759585024808308, 0]","[0.12601666793583277, 0.7479666641283343, 0]","[0.12601666793583277, 0.7479666641283343, 0]",-137.4850965620107,-0.017650830603910702,-0.017650830603910702,0.0,8.453331623502931,9.267988376497069,0.19396589357003213,8.860660000000003,40.60103743797923,8.69677280848457,8.679121977880659,8.86094761904762,8.626660000000001,2007-12-14,7.3333
705,kuvvetli al,"[1.0, 0, 0]","[0.48374232481507234, 0, 0]","[0, 0.912397468947737, 0]","[1.0, 0, 0]","[1.0, 0, 0]",-70.97773632367894,-0.4048777105302293,-0.4048777105302293,0.0,8.02091357701137,9.647076422988627,0.38718162999458416,8.833994999999998,42.190063276306574,7.961566882340929,7.556689171810699,8.851423809523807,8.68,2007-12-17,6.8667
706,kuvvetli al,"[1.0, 0, 0]","[0.5771793059106629, 0, 0]","[0.8025895409450143, 0.27896418362199427, 0]","[0.9642934613984527, 0, 0]","[0.9642934613984527, 0, 0]",-58.1315439552889,-0.3904209289302756,-0.3904209289302756,0.0,7.574818533127843,9.939831466872155,0.5630983175581703,8.757325,21.974104590549857,7.371197485000232,6.980776556069957,8.762533333333332,8.440000000000001,2007-12-18,6.2
707,kuvvetli al,"[1.0, 0, 0]","[0.6576520036866977, 0, 0]","[0.991639515583698, 0.2033441937665208, 0]","[1.0, 0, 0]","[1.0, 0, 0]",-47.06774733094525,-0.4104902241159412,-0.4104902241159412,0.0,7.007357142747967,10.280632857252034,0.7793513605962061,8.643995,20.08360484416302,6.739669429362853,6.329179205246912,8.667295238095239,8.093340000000001,2007-12-19,5.4667
708,kuvvetli al,"[1.0, 0, 0]","[0.849391777308909, 0, 0]","[1, 0, 0]","[1.0, 0, 0]","[1.0, 0, 0]",-20.70638603971746,-0.4437537353345906,-0.4437537353345906,0.0,6.357149393758857,10.657510606241145,1.0238955267814964,8.50733,12.500669630899427,6.053264344902493,5.609510609567901,8.527614285714284,7.56,2007-12-20,5.4667
709,kuvvetli al,"[1.0, 0, 0]","[0.9479907849296896, 0, 0]","[1, 0, 0]","[0.5575314604802473, 0, 0]","[0.5575314604802473, 0, 0]",-7.150491956056013,-0.2474066681546594,-0.2474066681546594,0.0,5.825030400911902,10.836299599088097,1.1931593328990937,8.330665,10.60681818181817,5.7369796491217375,5.489572980967078,8.362538095238094,6.9066800000000015,2007-12-21,5.4667
710,kuvvetli al,"[1.0, 0, 0]","[0.9478934011770128, 0, 0]","[1, 0, 0]","[0.2738328487415592, 0.4523343025168816, 0]","[0.2738328487415592, 0.4523343025168816, 0]",-7.163880770696348,-0.12151434948637885,-0.12151434948637885,0.0,5.395264975822967,10.912735024177033,1.313683344846206,8.154,10.938195795345335,5.591240622634526,5.469726273148147,8.194285714285716,6.266679999999999,2007-12-24,5.0
711,kuvvetli al,"[0.9682380952380953, 0, 0]","[0.954863283045342, 0.04513671695465797, 0]","[1, 0, 0]","[0.4391683109296051, 0.12166337814078972, 0]","[0.4391683109296051, 0.12166337814078972, 0]",2.2568358477328987,-0.1948825784155952,-0.1948825784155952,1.588095238095238,4.929270925563544,11.018729074436457,1.4498709878268845,7.974000000000001,10.938195795345335,5.2724344045472815,5.077551826131686,8.026033333333334,5.89336,2007-12-26,5.0667
712,kuvvetli al,"[0.7841428571428574, 0, 0]","[0.718952047056024, 0.2810479529439761, 0]","[1, 0, 0]","[0.21105171370680245, 0.5778965725863952, 0]","[0.21105171370680245, 0.5778965725863952, 0]",14.052397647198806,-0.0936549863061602,-0.0936549863061602,10.792857142857132,4.544803693473375,11.009866306526627,1.5393006221555359,7.777335000000001,10.294701548506623,5.161499186409041,5.067844200102881,7.8323809523809516,5.5200200000000015,2007-12-27,5.4533
713,kuvvetli al,"[0.8729999999999998, 0, 0]","[0.6971805882717294, 0.3028194117282707, 0]","[1, 0, 0]","[0, 0, 0.7874150885158815]","[0, 0, 0.7874150885158815]",15.140970586413536,0.06962875255274525,0.06962875255274525,6.350000000000005,4.261630372496603,10.899709627503398,1.5804950607159038,7.58067,12.122451762459932,5.31884276236495,5.388471514917695,7.648257142857143,5.293360000000002,2007-12-28,5.2667
714,kuvvetli al,"[0.9682380952380953, 0, 0]","[0.6967028328020277, 0.3032971671979723, 0]","[1, 0.07623673013280495, 0]","[0.009728743463231644, 0.9805425130735367, 0]","[0.009728743463231644, 0.9805425130735367, 0]",15.164858359898613,-0.004317166251921023,-0.004317166251921023,1.588095238095238,4.045423751603273,10.779916248396725,1.6034505944746325,7.412670000000001,16.905918253320124,5.2907265669720855,5.2864094007201645,7.479366666666667,5.29068,2007-12-31,5.0667
715,al,"[0.5872857142857142, 0, 0]","[0.39961411290221605, 0.600385887097784, 0]","[1, 0.0033561686883290063, 0]","[0.15142530841030744, 0.6971493831793851, 0]","[0.15142530841030744, 0.6971493831793851, 0]",30.019294354889198,-0.06719554623126632,-0.06719554623126632,20.63571428571429,3.824460970115808,10.627549029884193,1.6197828713734248,7.226005000000002,15.083904217208225,5.1699279279185095,5.102732381687243,7.310480952380952,5.25068,2008-01-02,5.8667
716,kuvvetli al,"[0.7142857142857144, 0, 0]","[0.43077056601165936, 0.5692294339883407, 0]","[1, 0, 0]","[0, 0, 0]","[0, 0, 0]",28.461471699417032,0.1931978679090092,0.1931978679090092,14.285714285714278,3.7068326304421313,10.358517369557873,1.5837344616942244,7.032675000000002,9.63115624867207,5.545638358942843,5.738836226851853,7.1231809523809515,5.17068,2008-01-03,5.6
717,al,"[0.6825238095238098, 0, 0]","[0.376718633353586, 0.623281366646414, 0]","[0.6674979528028, 0.33300081887888, 0]","[0, 0.5067711843815398, 0.2466144078092301]","[0, 0.5067711843815398, 0.2466144078092301]",31.1640683323207,0.04764537778438616,0.04764537778438616,15.873809523809516,3.6493503499434463,10.122669650056556,1.5412665000269299,6.8860100000000015,23.325020471972,5.574951008532486,5.622596386316872,6.977152380952384,5.3440199999999995,2008-01-04,5.6667
718,al,"[0.7741755981903079, 0, 0]","[0.4018323245342916, 0.5981676754657085, 0]","[0.7512425313548533, 0.29950298745805864, 0]","[0, 0.6444942334413037, 0.17775288327934813]","[0, 0.6444942334413037, 0.17775288327934813]",29.908383773285426,0.03434147806424903,0.03434147806424903,11.291220090484607,3.5920908921743884,9.859929107825607,1.4923424322979102,6.7260100000000005,22.487574686451467,5.6244235039316335,5.658764981995883,6.824771428571428,5.45068,2008-01-07,5.4667
719,al,"[0.6774006241985825, 0, 0]","[0.30024536211525105, 0.699754637884749, 0]","[0, 0.626025170668276, 0]","[0.09291212940301964, 0.8141757411939607, 0]","[0.09291212940301964, 0.8141757411939607, 0]",34.98773189423745,-0.04123010448048081,-0.04123010448048081,16.129968790070876,3.5396810612455503,9.619008938754448,1.4474590184544989,6.579344999999999,30.6506292667069,5.539376516517518,5.498146412037038,6.675566666666668,5.49336,2008-01-08,5.6667
720,al,"[0.8688371406791746, 0, 0]","[0.40579004524224616, 0.5942099547577538, 0]","[0, 0.7069306930693068, 0]","[0, 0.6890916572002541, 0.15545417139987291]","[0, 0.6890916572002541, 0.15545417139987291]",29.710497737887692,0.030033414472017125,0.030033414472017125,6.558142966041265,3.559322179445432,9.30603782055457,1.3682656288355093,6.43268,32.67326732673267,5.6080313360423855,5.638064750514403,6.526361904761902,5.53336,2008-01-09,5.2667
721,al,"[0.8360833107925343, 0, 0]","[0.3580248326689511, 0.6419751673310489, 0]","[0, 0.8984915904066275, 0]","[0.21636937654237193, 0.5672612469152561, 0]","[0.21636937654237193, 0.5672612469152561, 0]",32.098758366552445,-0.0960147190526941,-0.0960147190526941,8.195834460373284,3.6190045022506427,8.959695497749356,1.2715930941663605,6.2893500000000016,42.53771023983431,5.423980125431296,5.327965406378602,6.396204761904763,5.6533599999999975,2008-01-10,5.3333
722,al,"[0.8032803009811395, 0, 0]","[0.31148995163868465, 0.6885100483613154, 0]","[0, 0.723456790123457, 0]","[0.09751628444070286, 0.8049674311185944, 0]","[0.09751628444070286, 0.8049674311185944, 0]",34.42550241806577,-0.04327321547651231,-0.04327321547651231,9.835984950943027,3.8025941071859535,8.442775892814048,1.1048051870543083,6.1226850000000015,46.913580246913575,5.375083979365401,5.331810763888889,6.240652380952381,5.53336,2008-01-11,5.4
723,al,"[0.8360833107925343, 0, 0]","[0.3265847291091039, 0.6734152708908961, 0]","[0, 0.6806871106272305, 0]","[0.0011070249415621306, 0.9977859501168758, 0]","[0.0011070249415621306, 0.9977859501168758, 0]",33.670763544544805,-0.0004912464529267524,-0.0004912464529267524,8.195834460373284,4.069886248752397,7.822143751247605,0.8933946434512402,5.946015000000001,47.98282223431924,5.388519088531116,5.3880278420781895,6.085095238095239,5.4800200000000014,2008-01-14,5.3333
724,al,"[0.8333499999999998, 0, 0]","[0.3639468357411472, 0.6360531642588527, 0]","[0, 0.6395458453146771, 0]","[0.03810364447680767, 0.9237927110463846, 0]","[0.03810364447680767, 0.9237927110463846, 0]",31.80265821294264,-0.016908634566444647,-0.016908634566444647,8.33250000000001,4.553758907576689,7.004941092423313,0.5836148059158629,5.77935,49.011353867133074,5.358744089813358,5.341835455246914,5.920014285714287,5.42668,2008-01-15,5.3333
725,al,"[0.96665, 0, 0]","[0.615596274357904, 0.38440372564209596, 0]","[0, 0.3758046614872362, 0.5604883462819096]","[0.02458333520716133, 0.9508333295856773, 0]","[0.02458333520716133, 0.9508333295856773, 0]",19.220186282104798,-0.010908946825160193,-0.010908946825160193,1.6674999999999995,4.725767549840222,6.499592450159778,0.4223392619808468,5.612679999999999,55.604883462819096,5.345024237463019,5.334115290637858,5.758109523809524,5.4,2008-01-16,5.0667
726,al,"[1.0, 0, 0]","[0.8432475360038838, 0.15675246399611617, 0]","[0, 0.41655542558315545, 0.45861143604211135]","[0.1898409843882166, 0.6203180312235669, 0]","[0.1898409843882166, 0.6203180312235669, 0]",7.837623199805808,-0.08424264594186681,-0.08424264594186681,0.0,4.904697197667046,6.120662802332952,0.2895156201585495,5.5126800000000005,54.586114360421114,5.194947442752566,5.110704796810699,5.59937619047619,5.3333200000000005,2008-01-17,5.0
